No,학년,학수번호,과목분야,교과번호,"이수
구분","과목
번호",교과목명,영문교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공","제청
학부(과)/전공","개설
학부(과)/전공",강의요시/강의실,담당교수,"강의비율
대면:녹화:실시간","수업
유형","캡스톤
(ABF제
적용)","NCS
(ABF제
적용)","패스
과목","원어
강의","원어
유형","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",영역,합반
1138,3,BICA58561,VETE,0200108,전필,2227,임상로테이션2,ROTATION OF VETERINARY CLINICAL PRACTICE 2,,겸임배정예정,2.0,4.0, 수의학과,수의학과,수의학과, 수01-08(수106)," 현재은, 김무영, 안운찬, 박희명, 박슬기, 박원근, 김은태, 박정훈, 김기웅, 우인선, 박혜미, 김희은, 김휘율, 정다정, 최춘기, 윤헌영, 김준영, 장제환, 한현정, 남아령, 김건호",100:0:0,,0,0,,0,,21,21,0,30,,실험+실습+실기,일반,,0
1139,3,BICA58561,VETE,0200108,전필,2228,임상로테이션2,ROTATION OF VETERINARY CLINICAL PRACTICE 2,,겸임배정예정,2.0,4.0, 수의학과,수의학과,수의학과, 수01-08(수107)," 현재은, 김무영, 안운찬, 박희명, 박슬기, 박원근, 김은태, 박정훈, 김기웅, 우인선, 박혜미, 김희은, 김휘율, 정다정, 최춘기, 윤헌영, 김준영, 장제환, 한현정, 남아령, 김건호",100:0:0,,0,0,,0,,19,19,0,30,,실험+실습+실기,일반,,0
1140,3,BICA58561,VETE,0200108,전필,2229,임상로테이션2,ROTATION OF VETERINARY CLINICAL PRACTICE 2,,겸임배정예정,2.0,4.0, 수의학과,수의학과,수의학과, 수01-08(수216)," 현재은, 김무영, 안운찬, 박희명, 박슬기, 박원근, 김은태, 박정훈, 김기웅, 우인선, 박혜미, 김희은, 김휘율, 정다정, 최춘기, 윤헌영, 김준영, 장제환, 한현정, 남아령, 김건호",100:0:0,,0,0,,0,,22,22,0,40,,실험+실습+실기,일반,,0
1141,3,BICA58561,VETE,0200108,전필,2230,임상로테이션2,ROTATION OF VETERINARY CLINICAL PRACTICE 2,,겸임배정예정,2.0,4.0, 수의학과,수의학과,수의학과, 수01-08(수408)," 현재은, 박정훈, 김기웅, 우인선, 박혜미, 김희은, 김휘율, 정다정, 최춘기, 박원근, 김준영, 장제환, 한현정, 남아령, 김건호, 안운찬, 박희명, 김은태, 박슬기, 김무영, 윤헌영",100:0:0,,0,0,,0,,21,21,0,50,,실험+실습+실기,일반,,0
1142,3,BICA58562,VETE,0200109,전필,2231,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목01-08(수105-1)," 김준영, 류영수, 송창선, 김승호, 이영란, 고희곤, 정지윤",100:0:0,,0,0,Y,0,,12,12,0,40,,실험+실습+실기,일반,,0
1143,3,BICA58562,VETE,0200109,전필,2232,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목01-08(수105-2)," 김준영, 류영수, 송창선, 김승호, 이영란, 고희곤, 정지윤",100:0:0,,0,0,Y,0,,9,9,0,40,,실험+실습+실기,일반,,0
1144,3,BICA58562,VETE,0200109,전필,2233,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목01-08(수106)," 김준영, 송창선, 정지윤, 고희곤, 김승호, 류영수, 이영란",100:0:0,,0,0,Y,0,,10,10,0,30,,실험+실습+실기,일반,,0
1145,3,BICA58562,VETE,0200109,전필,2234,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목01-08(수107)," 김준영, 송창선, 정지윤, 고희곤, 김승호, 류영수, 이영란",100:0:0,,0,0,Y,0,,9,9,0,30,,실험+실습+실기,일반,,0
1146,3,BICA58562,VETE,0200109,전필,2235,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목09-16(수105-1)," 김준영, 송창선, 정지윤, 고희곤, 김승호, 류영수, 이영란",100:0:0,,0,0,Y,0,,11,11,0,40,,실험+실습+실기,일반,,0
1147,3,BICA58562,VETE,0200109,전필,2236,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목09-16(수105-2)," 김준영, 송창선, 정지윤, 고희곤, 김승호, 류영수, 이영란",100:0:0,,0,0,Y,0,,11,11,0,40,,실험+실습+실기,일반,,0
1148,3,BICA58562,VETE,0200109,전필,2237,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목09-16(수106)," 김준영, 류영수, 송창선, 김승호, 이영란, 고희곤, 정지윤",100:0:0,,0,0,Y,0,,10,10,0,30,,실험+실습+실기,일반,,0
1149,3,BICA58562,VETE,0200109,전필,2238,임상로테이션3,ROTATION OF VETERINARY CLINICAL PRACTICE 3,,,2.0,4.0, 수의학과,수의학과,수의학과, 목09-16(수107)," 김준영, 류영수, 송창선, 김승호, 이영란, 고희곤, 정지윤",100:0:0,,0,0,Y,0,,11,11,0,30,,실험+실습+실기,일반,,0
1150,3,BICA58566,VETE,0199106,전필,2239,수의영양학,VETERINARY NUTRITION,,A,3.0,3.0, 수의학과,수의학과,수의학과, 월01-06(수511)," 정설령, 이소영, 송두원, 박희명, 김효진",100:0:0,,0,0,,0,,41,41,0,90,,이론,일반,,1
1151,3,BICA58567,VETE,0212102,전필,2241,야생동물의학,WILD-LIFE ANIMAL MEDICINE,,A,2.0,2.0, 수의학과,수의학과,수의학과, 월13-16(동710-4)," 이동훈, 안상진, 정유철",100:0:0,,0,0,,1,영어,41,41,0,60,,이론,일반,,0
1152,3,BICA58567,VETE,0212102,전필,2242,야생동물의학,WILD-LIFE ANIMAL MEDICINE,,B,2.0,2.0, 수의학과,수의학과,수의학과, 월09-12(동710-3)," 이동훈, 정유철, 안상진",100:0:0,,0,0,,1,영어,42,42,0,60,,이론,일반,,0
1153,3,BICA58568,VETE,0199107,전필,2243,식품위생학,FOOD SANITATION,,A,2.0,2.0, 수의학과,수의학과,수의학과, 월09-12(동710-4), 첼리아라마찬드란,100:0:0,,0,0,,1,영어,41,41,0,50,,이론,일반,,1
1154,3,BICA58568,VETE,0199107,전필,2244,식품위생학,FOOD SANITATION,,B,2.0,2.0, 수의학과,수의학과,수의학과, 월13-16(동710-3), 첼리아라마찬드란,100:0:0,,0,0,,1,영어,42,42,0,60,,이론,일반,,0
1155,4,BICA58575,VETE,0112102,전필,2245,신경과학및신경학,NEUROLOGY AND NEUROSCIENCE,,"A
겸임배정예정",2.0,2.0, 수의학과,수의학과,수의학과, 수11-14(수409)," 김우석, 김경령, 김시윤, 김재환",100:0:0,,0,0,,1,영어,37,37,0,80,,이론,일반,,0
1156,4,BICA58575,VETE,0112102,전필,2246,신경과학및신경학,NEUROLOGY AND NEUROSCIENCE,,"B
겸임배정예정",2.0,2.0, 수의학과,수의학과,수의학과, 수15-18(수409)," 김우석, 김경령, 김시윤, 김재환",100:0:0,,0,0,,1,영어,26,26,0,80,,이론,일반,,0
1157,1,BICA62365,EDUC,1107124,전필,2247,진로탐구1,CAREER EXPLORATION 1,,"김휘율, 정순욱, 엄기동, 남상섭, 현재은",1.0,1.0, 수의학과,수의학과,수의학과, 수09-10(수207)," 현재은, 정순욱, 남상섭, 김휘율, 엄기동",100:0:0,,0,0,Y,0,,17,17,0,80,,이론,일반,,0
1158,1,BICA62365,EDUC,1107124,전필,2248,진로탐구1,CAREER EXPLORATION 1,,"나승열, 송창선, 최양규, 서건호, 강영선, 이동훈",1.0,1.0, 수의학과,수의학과,수의학과, 수09-10(수207)," 이동훈, 송창선, 서건호, 강영선, 나승열, 최양규",100:0:0,,0,0,Y,0,,15,15,0,80,,이론,일반,,0
1159,1,BICA62365,EDUC,1107124,전필,2249,진로탐구1,CAREER EXPLORATION 1,,"이중복, 한진수, 최인수, 이상원, 한현정, 도선희",1.0,1.0, 수의학과,수의학과,수의학과, 수09-10(수207)," 한현정, 한진수, 도선희, 이상원, 이중복, 최인수",100:0:0,,0,0,Y,0,,21,21,0,80,,이론,일반,,0
1160,1,BICA62365,EDUC,1107124,전필,2250,진로탐구1,CAREER EXPLORATION 1,,"박승용, 신호철, 김수현, 윤헌영, 김우석",1.0,1.0, 수의학과,수의학과,수의학과, 수09-10(수207)," 김우석, 신호철, 윤헌영, 박승용, 김수현",100:0:0,,0,0,Y,0,,11,11,0,80,,이론,일반,,0
1161,1,BICA62365,EDUC,1107124,전필,2251,진로탐구1,CAREER EXPLORATION 1,,"이정익, 김준영, 김재환, 김시윤, 윤경아, 최농훈",1.0,1.0, 수의학과,수의학과,수의학과, 수09-10(수207)," 김시윤, 김준영, 윤경아, 이정익, 김재환",100:0:0,,0,0,Y,0,,12,12,0,80,,이론,일반,,0
1162,3,BJBA10532,PHYS,0801101,전필,2252,열및통계물리학1,THERMAL AND STATISTICAL PHYSICS  I,,,3.0,3.0, 물리,물리학과,물리학과," 월05-07(창108), 수05-07(창108)", 이훈경,100:0:0,,0,0,,0,,47,47,0,50,,이론,일반,,0
1163,3,BJBA65330,PHYS,0105105,전필,2253,양자물리학2및연습,QUANTUM PHYSICS II,,,3.0,4.0, 물리,물리학과,물리학과," 화04-07(창107), 목04-07(창107)", 이훈경,100:0:0,,0,0,,0,,46,46,0,100,,이론+실습,일반,,0
1164,2,BJBA65337,PHYS,0000129,전필,2254,전기자기학1및연습,ELECTRODYNAMICS,,,3.0,4.0, 물리,물리학과,물리학과," 화10-13(창108), 목10-13(창108)", 이무희,100:0:0,,0,0,,0,,15,15,0,50,,이론+실습,일반,,0
1165,2,BJBA65337,PHYS,0000129,전필,2255,전기자기학1및연습,ELECTRODYNAMICS,,,3.0,4.0, 물리,물리학과,물리학과," 수10-13(창107), 금10-13(창107)", 여준현,100:0:0,,0,0,,0,,54,54,0,100,,이론+실습,일반,,0
1166,3,BKDA45157,AGRI,0203105,전필,2256,식량자원학2,FOOD CROPS 2,,,3.0,3.0, 식량자원과학,식량자원과학과,식량자원과학과," 월04-06(생252), 수04-06(생252)", 지희연,100:0:0,,0,0,,0,,35,35,0,35,,이론,일반,,0
1167,2,BNBA06828,BUSI,0700101,전필,2257,재무관리,FINANCIAL MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월04-06(경영206), 수01-03(경영206)", 장국현,100:0:0,,0,0,,0,,48,48,0,48,,이론,일반,,0
1168,2,BNBA06828,BUSI,0700101,전필,2258,재무관리,FINANCIAL MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월01-03(경영203), 수04-06(경영203)", 선정훈,100:0:0,,0,0,,0,,22,22,0,64,,이론,일반,,0
1169,2,BNBA06828,BUSI,0700101,전필,2259,재무관리,FINANCIAL MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월04-06(경영202), 수01-03(경영202)", 윤병조,90.6:9.4:0,,0,0,,0,,30,30,0,30,,이론,일반,,1
1170,2,BNBA09271,BUSI,0600101,전필,2260,마케팅,MARKETING,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화10-12(경영206), 목07-09(경영206)", 정환,100:0:0,,0,0,,0,,50,50,0,50,,이론,일반,,0
1171,2,BNBA09271,BUSI,0600101,전필,2261,마케팅,MARKETING,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과, 화01-06(경영204), 송균석,100:0:0,,0,0,,0,,9,9,0,70,,이론,일반,,0
1172,2,BNBA09271,BUSI,0600101,전필,2262,마케팅,MARKETING,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화07-09(경영206), 목10-12(경영206)", 정환,100:0:0,,0,0,,0,,50,50,0,50,,이론,일반,,0
1173,4,BNBA11778,BUSI,1000102,전필,2263,전략경영론,STRATEGIC MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.
",3.0,3.0, 경영,경영학과,경영학과," 월10-12(경영305), 수07-09(경영305)", 김광수,100:0:0,,0,0,,1,영어,28,28,0,28,,이론,일반,,0
1174,4,BNBA11778,BUSI,1000102,전필,2264,전략경영론,STRATEGIC MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화07-09(경영207), 목10-12(경영207)", 유재욱,100:0:0,플립드러닝,0,0,,0,,40,40,0,40,,이론,일반,,0
1175,4,BNBA11778,BUSI,1000102,전필,2265,전략경영론,STRATEGIC MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.

",3.0,3.0, 경영,경영학과,경영학과," 화10-12(경영202), 목07-09(경영202)", 이은화,100:0:0,,0,0,,0,,40,40,0,40,,이론,일반,,0
1176,4,BNBA11778,BUSI,1000102,전필,2266,전략경영론,STRATEGIC MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화13-15(경영206), 목16-18(경영206)", 김준익,100:0:0,플립드러닝,0,0,,1,영어,39,39,0,40,,이론,일반,,0
1177,4,BNBA11778,BUSI,1000102,전필,2267,전략경영론,STRATEGIC MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화16-18(경영206), 목13-15(경영206)", 김준익,100:0:0,플립드러닝,0,0,,0,,8,8,0,15,,이론,일반,,1
1178,2,BNBA11875,BUSI,0500101,전필,2268,운영관리,PRODUCTION & OPERATIONS MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월01-03(경영206), 수04-06(경영206)", 김우성,50:50:0,,0,0,,1,영어,48,48,0,48,,이론,B-러닝(녹화+대면),,0
1179,2,BNBA11875,BUSI,0500101,전필,2269,운영관리,PRODUCTION & OPERATIONS MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월13-15(경영205), 수16-18(경영205)", 이정호,75:25:0,,0,0,,0,,50,50,0,50,,이론,일반,,0
1180,2,BNBA11875,BUSI,0500101,전필,2270,운영관리,PRODUCTION & OPERATIONS MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월16-18(경영205), 수13-15(경영205)", 이정호,75:25:0,,0,0,,0,,43,43,0,50,,이론,일반,,0
1181,2,BNBA11875,BUSI,0500101,전필,2271,운영관리,PRODUCTION & OPERATIONS MANAGEMENT,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화04-06(경영306), 목01-03(경영306)", 김효진,56.3:43.8:0,,0,0,,1,영어,46,46,0,46,,이론,B-러닝(녹화+대면),,0
1182,2,BNBA13295,ACCO,0000103,전필,2272,중급회계1,INTERMEDIATE ACCOUNTING 1,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과, 수01-06(경영201), 이성용,100:0:0,,0,0,,0,,46,46,0,70,,이론,일반,,0
1183,2,BNBA13295,ACCO,0000103,전필,2273,중급회계1,INTERMEDIATE ACCOUNTING 1,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화07-09(경영203), 목10-12(경영203)", 신현걸,100:0:0,,0,0,,0,,64,64,0,65,,이론,일반,,0
1184,2,BNBA13295,ACCO,0000103,전필,2274,중급회계1,INTERMEDIATE ACCOUNTING 1,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월01-03(경영204), 수04-06(경영204)", 김수인,56.3:43.8:0,,0,0,,1,영어,27,27,0,28,,이론,B-러닝(녹화+대면),,1
1185,2,BNBA50888,BUSI,0403102,전필,2275,조직행동,ORGANIZATIONAL BEHAVIOR,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 화01-03(경영306), 목04-06(경영306)", 김종인,31.3:68.8:0,,0,0,,0,,37,37,0,37,,이론,B-러닝(녹화+대면),,0
1186,2,BNBA50888,BUSI,0403102,전필,2277,조직행동,ORGANIZATIONAL BEHAVIOR,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과, 목13-18(경영207), 홍운기,100:0:0,토론식강의,0,0,,1,영어,24,24,0,24,,이론,일반,,1
1187,4,BNBA54873,BUSI,0100105,전필,2278,비즈니스윤리,BUSINESS ETHICS,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",1.0,1.0, 경영,경영학과,경영학과, 월05-06(경영101), 김우성,37.5:62.5:0,,0,0,,0,,88,88,0,100,,이론,B-러닝(녹화+대면),,0
1188,4,BNBA54873,BUSI,0100105,전필,2279,비즈니스윤리,BUSINESS ETHICS,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능. 

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",1.0,1.0, 경영,경영학과,경영학과, 월17-18(경영204), 김수인,31.3:68.8:0,,0,0,,0,,64,64,0,70,,이론,B-러닝(녹화+대면),,0
1189,3,BNBA61089,BUSI,0202102,전필,2280,경영정보관리론,MANAGEMENT INFORMATION SYSTEMS IN PRACTICE,,"학년별 수강신청 기간에는 경영학과 학생들만 수강신청 가능.

*다/부/연계전공 학생은 전체수강신청때 신청 바람.",3.0,3.0, 경영,경영학과,경영학과," 월07-09(경영205), 수10-12(경영205)", 함유근,100:0:0,,0,0,,0,,50,50,0,50,,이론,일반,,0
